year,to_country_id,to_country,performer,song,place_contest,sf_num,running_final,running_sf,place_final,points_final,place_sf,points_sf,points_tele_final,points_jury_final,points_tele_sf,points_jury_sf,composers,lyricists,lyrics,youtube_url,yt_views,yt_video_id,lastfm_playcount,lastfm_listeners
1988,gb,United Kingdom,Scott Fitzgerald,Go,2.0,,4.0,,2.0,136.0,,,,,,,Julie Forsyth,,"Go\n\nI never felt like this before\nSeein' you again only makes me sad\nI recall the times when we\nWere in love and had everything\nIt makes me so sad\n\nTime is meant to heal the pain\nI thought was gone\nSeein' you again has made it carry on\n\nGo before you break my heart once more\nI know that's what you come here for\nGo before you say 'I love you' the way you did\nThe day before you walked away from me\n\nLookin' back on the times we had\nThings were beautiful then\nBut how quick they've changed\nOne day you were in love with me\nThen the next, so suddenly, he came along\n\nTime is meant to heal the pain\nI thought was gone\nSeein' you again has made it carry on, yeah\n\nGo before you break my heart once more\nI know that's what you come here for\nGo before you say 'I love you' the way you did\nThe day before you walked away from me\n\n(Go before you break my heart once more)\nJust go, just go away\n(I know that's what you come here for)\nJust leave me behind to face another day\nGo before you ѕay 'I love you' the way you did\nThe day before you walked away from me\n\nThe day before you walked awаy from me",https://youtube.com/watch?v=T8mWt2ePsJQ,8107.0,T8mWt2ePsJQ,5008.0,733.0
1988,yu,Yugoslavia,Srebrna Krila,Mangup,6.0,,21.0,,6.0,87.0,,,,,,,Rajko Dujmić,Rajko Dujmić;Stevo Cvikić,"Mangup\n\nDanima te sljedim, znadem sve o tebi\nProđeš pored mene, pogled'o me nebi\nA ja bih dala sve, sve moje godine\nDa me dirneš jednom, zagrliš na tren\n\nA ti si mangup, veliki mangup\nI nećeš d'jete kao ja\nJer ti si mangup, veliki mangup\nI nećeš d'jete kao ja\n\nE baš si mangup, veliki mangup\nNe želiš d'jete kao ja\nJer ti si mangup, veliki mangup\nI nećeš d'jete kao ja\nWhoa…\n\nDanima te pratim, ispred tebe stojim\nProlaziš kroz mene k'o da ne postojim\nA ja bih dala sve, sve moje godine\nDa me dirneš jednom, zagrliš na tren\n\nA ti si mangup, veliki mangup\nI nećeš d'jete kao ja\nJer ti si mangup, veliki mangup\nI nećeš d'jete kao ja\n\nE baš si mangup, veliki mangup\nNe želiš d'jete kao ja\nJer ti si mangup, veliki mangup\nI nećeš d'jete kao ja\n\nJer ti ѕi mangup, veliki mangup\nNe želiš d'jete kao ja\nWhoа…",https://youtube.com/watch?v=mPnRNwH_uSs,110452.0,mPnRNwH_uSs,3823.0,912.0
1989,at,Austria,Thomas Forstner,Nur ein Lied,5.0,,13.0,,5.0,97.0,,,,,,,Dieter Bohlen,Joachim Horn-Bernges,"Nur ein Lied\n\nDamit morgen früh die Sonne wieder scheint\nUnd es Tränen nur noch gibt, wenn man sich freut\nDamit jedes Kind noch Hoffnung haben kann\nAuf ein Leben ohne Kriege, ohne Angst\nDafür lohnt es sich, ein Träumer zu sein\n\nIch singe nur ein Lied heut' Nacht\nEin Lied, das uns zu Freunden macht\nIch singe nur ein Lied und weiß\nMit jedem Wort zerbricht das Eis\n\nDamit keiner mehr allein im Dunkeln steht\nUnd sie wiederkommt, die Liebe auf der Welt\nDamit jeder Mensch in Freiheit leben kann\nUnd die Waffen werden Blumen irgendwann\nDafür lohnt es sich, ein Träumer zu sein\n\nIch singe nur ein Lied heut' Nacht\nEin Lied, das uns zu Freunden macht\nIch singe nur ein Lied und weiß\nMit jedem Wort zerbricht das Eis\n\nIch singe nur ein Lied heut' Nacht\nEin Lied, das wie ein Feuer macht\nIch singe eѕ für dich und mich\nUnd für die gаnze Welt",https://youtube.com/watch?v=Aiy4NEkCpw8,221588.0,Aiy4NEkCpw8,3988.0,634.0
1989,be,Belgium,Ingeborg,Door de wind,19.0,,6.0,,19.0,13.0,,,,,,,Stef Bos,,"Door de wind\n\nDoor de wind, door de regen\nDwars door alles… door alles heen\n\nIk zie je voor me, met m'n ogen dicht\nIk kan je voelen, met m'n hart op slot\nIk hoor je praten, maar je bent er niet\nJe bent er niet\n\nEn ik voel me verloren\nAls ik jou moet verliezen\nEn ik blijf van je dromen\nWant ik kan je niet missen\nIk kan je niet missen\n\nDoor de wind, door de regen\nDwars door alles heen\nDoor de storm\nAl zit alles me tegen\nDoor jou, ben ik nooit alleen\n\nIk voel je naast me\nAls ik 's nachts op straat wil vergeten\nWat in m'n ogen staat geschreven\nJe moest eens weten\n\nEn ik wil me verliezen in de roes van een winnaar\nEn ik zou willen schreeuwen\nMaar ik kan alleen zingen\nIk kan alleen zingen\n\nDoor de wind (Door de wind)\nDoor de regen\nDwars door alles heen\nDoor de storm (Door de storm)\nAl zit alles me tegen\nDoor jou, ben ik nooit alleen\n\nDoor een zee van afstand\nDoor een muur van leegte\nDoor een land van stilte\nDoor een muur van leegte\n\nDoor de wind (Door de wind)\nDoor de regen\nDwars door alles heen\nDoor de storm (Door de storm)\nAl zit alleѕ me tegen\nDoor jou, ben ik nooit alleen\n\nNooit alleen\nDoor jou, ben ik nooit аlleen",https://youtube.com/watch?v=XuAvPlBug0E,1119.0,XuAvPlBug0E,8854.0,2175.0
1989,cy,Cyprus,Fanny Polymeri and Yiannis Savvidakis,Apopse as vrethoume,11.0,,17.0,,11.0,51.0,,,,,,,Marios Meletiou,Efi Meletiou,"Apopse as vrethoume\n\nMazi ego ki esi, horis skepsi poli\nMakria as petaksume, ke ela na kanume\nTi nihta apopse yiortini\n\nApopse as vrethume\nSe kosmus ksenus makrinus\nApopse as harume\nTis ores pu pernun, ke piso dhen yirnun\n\nApopse as vrethume\nSe kosmus ksenus makrinus\nApopse as harume\nTis ores pu pernun, ke piso dhen yirnun\n\nMazi ego ki esi, protu o ilios vyi\nTi nihta as zisune, ki ela n' afisume\nTis eynies yi' avrio to proi\n\nApopse as vrethume\nSe kosmus ksenus makrinus\nApopse as harume\nTis ores pu pernun, ke piso dhen yirnun\n\nFevyi i zoi mas toso viastika\nMazi as ti harume, protu na in' arga\n\nApopse as vrethume\nSe kosmus ksenus makrinus\nApopse as harume\nTis ores pu pernun, ke piso dhen yirnun\n\nApopse as vrethume\nSe kosmus ksenus makrinus\nApopse as hаrume\nTis ores pu pernun, ke piѕo dhen yirnun",https://youtube.com/watch?v=9HlldYCQXKI,83888.0,9HlldYCQXKI,1.0,1.0
1989,dk,Denmark,Birthe Kjær,Vi maler byen rød,3.0,,12.0,,3.0,111.0,,,,,,,Søren Bundgaard,Keld Heick,"Vi maler byen rød\n\nDu hænger lidt med ho'det, syn's du alt er gråt i gråt?\nJa, jeg kender jo turen, det' klart, du ved det godt\nMen glem det et sekund, lad det fordufte i det blå\nGrib din egen palet, for nu ska' vi lægge farverne på\n\nVi maler byen rød og himlen hvid af stjerneskær\nDet grå og triste får en ekstra farveklat\nSå gi'r vi nattens tøj et penselstrøg og gerne fler'\nOg først når solen si'r godmorgen og ta'r fat\nSi'r vi godnat\n\nDe briller, du har på, kan farve tingene, der sker\nSå ka' du ikke få øje på glæder, andre ser\nMen du må låne mine et par timer, hvis du vil\nTag og se dig omkring, luk øjnene op, spring ud og slå til\n\nVi maler byen rød og himlen hvid af stjerneskær\nDet grå og triste får en ekstra farveklat\nSå gi'r vi nattens tøj et penselstrøg og gerne fler'\nOg først når solen si'r godmorgen og ta'r fat\nSi'r vi godnat\n\nSidder du stadig derinde\nRuller gardinerne ned\nGlæderne, dem skal man finde\nBare hæng i og ta' med\n(Bare hæng i og ta' med)\n\nVi maler byen rød og himlen hvid af stjerneskær\nDet grå og triste får en ekstra farveklat\nSå gi'r vi nattens tøj et penselstrøg og gerne fler'\nOg først når solen si'r godmorgen og ta'r fat…\nJa, først når solen ѕi'r godmorgen og ta'r fat\nSi'r vi godnаt",https://youtube.com/watch?v=libbfmMqabQ,9418.0,libbfmMqabQ,50237.0,7892.0
1989,fi,Finland,Anneli Saaristo,La dolce vita,7.0,,14.0,,7.0,76.0,,,,,,,Matti Puurtinen,Turkka Mali,La dolce vita\n\nSointu viimeinen lapsuuden laulun\nTaivaanrantaan kun soimaan nyt jää\nNiin en hahmoa enkelitaulun\nEnää turvana vierelläin nää\nSilti ylitse tuhannen tuulen\nKuulen laulu soi niin huoleton\nJa sen mukana laulaa voi onnellinen:\nLapsi kesän ja auringon\n\nLa dolce vita\nOn ollut kaikki tuo suloista niin\nLa dolce vita\nEi aihetta kyyneliin\nMinä sammutin elämän janoa vaan\nMinä osasin onnea anoa vaan\nJälkeen kaiken nyt saatan sen sanoa vaan\nLa dolce vita\n\nJoskus mieleni valtaa taas kaipuu\nSeuraan valkoisten enkelien\nSateenkaari kun taivaalla taipuu\nEnkä löytänyt juurelle sen\nVaan kun kulkee tuo hetkien nauha on\nRauha sielussa rikkomaton\nJa teille nyt laulaa voi onnellinen:\nLapsi kesän ja auringon\n\nLa dolce vita\nOn ollut kaikki tuo suloista niin\nLa dolce vita\nEi aihetta kyyneliin\nMinä sammutin elämän janoa vaan\nMinä osasin onnea anoa vaan\nJälkeen kaiken nyt saatan sen sanoa vaan\nLa dolce vita\n\nLa dolce vita\nOn ollut kaikki tuo suloista niin\nLa dolce vita\nEi aihetta kyyneliin\nMinä sammutin elämän janoa vaan\nMinä osasin onnea anoa vaan\nJälkeen kaiken nyt saatan sen ѕanoa vaan\nLa dolce vita\nLa dolce vitа,https://youtube.com/watch?v=bJv4eaBUocE,70846.0,bJv4eaBUocE,10394.0,2230.0
1989,fr,France,Nathalie Pâque,J'ai volé la vie,8.0,,15.0,,8.0,60.0,,,,,,,G. G. Candy;Guy Mattéoni,Sylvain Lebel,"J'ai volé la vie\n\nJ'pourrais pas vous dire mon âge\nJ'saurais pas écrire mon nom\nJ'ai grandi ortie sauvage\nSur des écorces de goudron\n\nJ'sais pas d'où viennent les images\nQui sont collées à mes yeux\nNi d'où monte cette rage\nDe chanter ce que je veux\n\nJ'ai volé la vie – oui, je l'avoue\nJe n'sais plus à qui ni où\nJe m'suis enfuie en faisant un pied de nez au néant\nJ'ai volé la vie sans un regret\nÀ deux ombres qui passaient\nMais mon rayon de soleil, je l'ai gardé\n\nJ'sais pas à quoi je ressemble\nJ'sais pas vers qui je m'en vais\nMais de mes châteaux de cendres\nJe sens que le feu renaît\n\nJe sens que mes yeux s'éclairent\nQue quelqu'un m'envoie du jour\nQue j'arrive à la frontière\nQui me sépare de l'amour\n\nJ'ai volé la vie – oui, je l'avoue\nJe n'sais plus à qui ni où\nJe m'suis enfuie en faisant un pied de nez au néant\nJ'ai volé la vie sans un regret\nÀ deux ombres qui passaient\nMais mon rayon de soleil, je l'ai gardé\n\nJ'ai volé la vie – oui, je l'avoue\nJe n'sais plus à qui ni où\nJe m'suis enfuie en faisant un pied de nez au néant\nJ'ai volé la vie sans un regret\nÀ deux ombres qui passaient\nMais mon rayon de ѕoleil, je l'ai gаrdé",https://youtube.com/watch?v=f9rxnwHbg8A,165096.0,f9rxnwHbg8A,1075.0,219.0
1989,de,Germany,Nino de Angelo,Flieger,14.0,,21.0,,14.0,46.0,,,,,,,Dieter Bohlen,Joachim Horn-Bernges,"Flieger\n\nDu und ich, wir sind so hoch geflogen\nVor gar nicht langer Zeit\nEin Flugzeug voll mit jungen Träumen\nStand für uns bereit\n\nDas mit uns war so gross\nWir eroberten den Himmel\nWarum liesst du mich nur los\nOhne Fallschirm in der Nacht?\n\nIch hab die Zeit nie ganz vergessen\nAls wir noch Flieger warn\nDu gehst nicht raus aus meinem Herzen\nIch denk nur noch daran\n\nDu hast oft gesagt: ""Wir sind stark, wir zwei""\nSo was geht doch nicht einfach so vorbei\nIch hab die Zeit nie ganz vergessen\nAls wir noch Flieger warn\n\nWürd das gern noch mal mit dir erleben\nSo'n Flug ins Abendrot\nWürde gern noch mal mein Herz riskieren\nSogar bis in den Tod\n\nDas mit uns war so gross\nSo was gibt es nur noch selten\nWerden wir nur einmal noch\nAuf den Wolken uns verliern?\n\nIch hab die Zeit nie ganz vergessen\nAls wir noch Flieger warn\nDu gehst nicht raus aus meinem Herzen\nIch denk nur noch daran\n\nDu hast oft gesagt: ""Wir sind stark, wir zwei""\nSo was geht doch nicht einfach so vorbei\n\nIch hab die Zeit nie ganz vergessen\nAls wir noch Flieger warn\nDu gehst nicht raus auѕ meinem Herzen\nIch denk nur noch darаn",https://youtube.com/watch?v=Ztu3oggiKSk,13778.0,Ztu3oggiKSk,26009.0,7142.0
1989,gr,Greece,Marianna,To diko sou asteri,9.0,,19.0,,9.0,56.0,,,,,,,Marianna Efstratiou;Yannis Kyris,Villy Sanianu,To diko sou asteri\n\nIparhun stigmes pu se nika o fovos ki i amfivolia\nMiazi o kosmos ehthrikos athiavati i nihta ke kria\n\nMa sto vrathino ton urano to diko su asteri psaxe vres\nYiati i skies sto proto fos miazune fovies pethikes\n\nMa sto vrathino ton urano to diko su asteri psaxe vres\nYiati i skies sto proto fos miazune fovies pethikes\n\nIparhun stigmes pu niothis pos pote the tha ta kataferis\nAsimandos niothis ke mikros pu pas ke pios ise the xeris\n\nMa sto vrathino ton urano to diko su asteri psaxe vres\nYiati i skies sto proto fos miazune fovies pethikes\n\nMa sto vrathino ton urano to diko su asteri psaxe vres\nYiati i skies sto proto fos miazune fovies pethikes\n\nFtiaxe ena kipo mistiko vres kurayio ki enthousiasmo\nHamoyela i zoi s' opion ehi pisti ki andohi\n\nFtiaxe ena kipo mistiko vres kurayio ki enthousiasmo\nHamoyela i zoi s' opion ehi pisti ki andohi\n\nMa sto vrathino ton urano to diko su asteri psаxe vreѕ,https://youtube.com/watch?v=w0x1EJSPZIs,97197.0,w0x1EJSPZIs,421.0,105.0
1989,is,Iceland,Daniel,Það sem enginn sér,22.0,,20.0,,22.0,0.0,,,,,,,Valgeir Guðjónsson,,"Það sem enginn sér\n\nLýstu mina leið, lostafulli gamli máni\nÞótt gatan virðist greið er samt ýmislegt sem enginn sér\nVeröldin er full af fólki í leit að hamingjunni\nSem glóir eins og gull í glætunni, ó tungl, frá þér\n\nHorfðu aftur í augun á mér\nHorfðu aftur, ég bíð eftir þér\nHorfðu aftur í augun á mér\nOg þú færð að sjá það sem enginn sér\n\nAllir eiga þrá um eitthvað sem þeir engum segja\nÉg ætla ef ég má að eiga leyndarmál með þér\nLýstu mina leið, ó, þú lostafulli gamli máni\nÞótt gatan virðist greið er samt ýmislegt sem enginn sér\n\nHorfðu aftur í augun á mér\nHorfðu aftur, ég bíð eftir þér\nHorfðu aftur í augun á mér\nOg þú færð að sjá það sem enginn sér\n\nHorfðu aftur í augun á mér\nHorfðu aftur, ég bíð eftir þér\nHorfðu aftur í augun á mér\nOg þú færð að sjá þаð sem enginn ѕér",https://youtube.com/watch?v=0UQfCtIxn_s,12954.0,0UQfCtIxn_s,83.0,12.0
1989,ie,Ireland,Kiev Connolly and the Missing Passengers,The Real Me,18.0,,3.0,,18.0,21.0,,,,,,,Kiev Connolly,,"The Real Me\n\nI call my baby and she tells me that she's leavin'\nAnd this time it's for good\nI can't believe her and I'm sure that there is something\nThat I've misunderstood\nYeah, yeah\n\nWhen she's gone, I'll be standin' here in the rain\nWhen she's gone, well, the sun won't shine anyway\n\nCan't you see that it's the real me?\nTake me as I am or let me be\nCome to me, discover me\nOh, take my hand and you will see it's me\n\nYou know the feeling when you're needing\nAnd your heart is cold\nIf there's a reason or a meaning\nThen I ain't been told\nYeah, yeah\n\nWhen she's gone, I'll be standin' here in the rain\nWhen she's gone, well, the sun won't shine anyway\n\nCan't you see that it's the real me?\nTake me as I am or let me be\nCome to me, discover me\nOh, take my hand and you will see it's me\n\nReal me, it's the real me\nReal me, it's the real me\n\nCan't you see that it's the real me?\nTake me as I am or let me be\nCome to me, discover me\nOh, take my hand and you will see it's me\n\nMmm… can't you see that it's the real me?\nTake me as I am or let me be\nCome to me, discover me\nOh, take my hand and you will see it's me\n\nMmm… can't you see that it's the real me?\nTake me as I am or let me be\nCome to me, diѕcover me\nOh, take my hand аnd…",https://youtube.com/watch?v=7jQvpVpkR2M,516.0,7jQvpVpkR2M,640.0,187.0
1989,il,Israel,Gili & Galit,Derech ha'melech,12.0,,2.0,,12.0,50.0,,,,,,,Shaike Paikov,,"Derech ha'melech\n\nBoker tlalim hirvuni\nUlefanai derech melech\nNevel vecheter chibruni leshir ma'alot\nOd hagigai homim bi\nUletifat keren shemesh\nChut sar'apai gada ba'achat\n\nAni mabit – susi yafe\nHu al gabo oti nose el derech hamelech\n\nDerech hamelech\nHi li darki hayechida\nNevel hamelech\nHu shirati\n\nDerech hamelech\nHi li chalom, hi li chida\nNevel hamelech\nAhavati hayechida\n\nYom shenolad im shachar (Yom shenolad im shachar)\nKemo machzor shebateva\nBa vetsomeach ulfeta gove'a bala'at\nUvetochi notseret (Uvetochi notseret)\nShirat zahav nehederet (Shirat zahav)\nEl hayekum esa az tfila\n\nAni mabit – susi yafe\nHu al gabo oti nose el derech hamelech\n\nDerech hamelech\nHi li darki hayechida\nNevel hamelech\nHu shirati\n\nDerech hamelech\nHi li chalom, hi li chida\nNevel hamelech\nAhavati hayechida\n\nAni mabit – susi yafe\nHu al gabo oti nose el derech hamelech\n(Derech hamelech)\n\nDerech hamelech (Hi li darki hayechida)\nHi li darki hayechida (Hi li darki)\nNevel hamelech (Hu shirati)\nHu ѕhirati\n\nDerech hamelech (Hi li chalom)\nHi li chalom, hi li chida (Hi li chida)\nNevel hamelech (Ahavati hayechida)\nAhavati hayechidа",https://youtube.com/watch?v=wEyDxsdIOfI,86936.0,wEyDxsdIOfI,642.0,136.0
1989,it,Italy,Anna Oxa & Fausto Leali,Avrei voluto,9.0,,1.0,,9.0,56.0,,,,,,,Franco Fasano,Fabrizio Berlincioni;Franco Ciani,"Avrei voluto\n\nAvrei voluto parlarti\nPer convincerti a fare sul serio\nTu che giocavi col cuore e con le parole\nQuanto tempo buttato per riuscire a spiegarti\nChe ti amavo davvero\nNon ci siamo inventati\nNon ci siamo cercati\nNon ci siamo mai persi, persi\n\nAvrei voluto guardarti\nE intuire ogni tuo desiderio\nRegalarti un sospiro anche stando lontano\nPerché avevo paura che riuscissi a vedere\nCome un lampo negli occhi, un amore sincero\nSi accartoccia la rabbia\nCome frecce di carta\nQuando incontrano il muro\n\nAvrei voluto io di più\nTi avrei voluto anch'io\n\nAvrei voluto legarti\nPer poterti ogni giorno guardare\nPer cambiare il cammino\nStrada del nostro destino\nE ancorarti al mio seno per non farti portare\nDa una vita che vola\nFerma il cuore un momento\nA quei giorni d'inverno e si scioglierà il ghiaccio\nE si scioglierà il ghiaccio\nE si scioglierà il ghiaccio\n\nAvrei voluto inseguirti\nMa l'orgoglio non è mai veloce\nÈ soltanto un pretesto per coprire un errore\nAnche quando scoprivo che era il nostro domani\nChe voleva far pace\nQuella ruga sul viso che chiamavi 'espressione'\nOra è il letto di un fiume\nQuante notti a penѕare?\nQuante lacrime amare\nHan bagnato l'anima?\n\nAvrei voluto io di più\nAvrei voluto io di più\nAvrei voluto io di più\nTi avrei voluto аnch'io",https://youtube.com/watch?v=J3lDsE4Ivjs,83626.0,J3lDsE4Ivjs,3366.0,916.0
1989,lu,Luxembourg,Park Café,Monsieur,20.0,,11.0,,20.0,8.0,,,,,,,Gast Waltzing;Maggie Parke,Bernard Loncheval;Maggie Parke;Yves Lacomblez,"Monsieur\n\nIl aime la mise en scène, les grands airs\nDe star de série noire, drôle d'univers\nIl joue les apparences, cartoon d'ambiances\nDevant la caméra - quel cinéma\n\nMonsieur vit dans un rêve (Il vit en Tooneland)\nIl squatte à Hollywood (Il vit en Tooneland)\nMonsieur vit dans un rêve (Il vit en Tooneland)\nDans un monde imaginaire (Il vit en Tooneland)\n\nMonsieur vit dans un rêve (Il vit en Tooneland)\nIl squatte à Hollywood (Il vit en Tooneland)\nMonsieur vit dans un rêve (Il vit en Tooneland)\nDans un monde imaginaire\n\nSon script, son scénario, c'est mégalo\nVedette du grand écran, pas pour longtemps\n\nMonsieur vit dans un rêve (Il vit en Tooneland)\nIl squatte à Hollywood (Il vit en Tooneland)\nMonsieur vit dans un rêve (Il vit en Tooneland)\nDans un monde imaginaire\n\nOo… mais je l'aime et je crois\nOo… que son étoile c'est moi\n\nMonsieur vit dans un rêve (Il vit en Tooneland)\nIl squatte à Hollywood (Il vit en Tooneland)\nMonsieur vit dans un rêve (Il vit en Tooneland)\nDans un monde imaginaire (Il vit en Tooneland)\n\nMonsieur vit dans un rêve (Il vit en Tooneland)\nIl squatte à Hollywood (Il vit en Tooneland)\nMonsieur vit dans un rêve (Il vit en Tooneland)\nDanѕ un monde imaginаire",https://youtube.com/watch?v=yGF8OhHOZac,15889.0,yGF8OhHOZac,781.0,133.0
1989,nl,Netherlands,Justine Pelmelay,Blijf zoals je bent,15.0,,4.0,,15.0,45.0,,,,,,,Jan Kisjes,Aart Mol;Cees Bergman;Elmer Veerhoff;Erwin van Prehn;Geertjan Hessing,"Blijf zoals je bent\n\nJe rolde zomaar in m'n leven\nHet was anders dan voorheen\nIk kende jou al heel wat jaren\nJe moest me echt niet, naar het scheen\n\nBlijf zoals ik jou nu ken\nIk hou van jou zoals je bent\nGewoon zoals je bent\nBlijf jezelf, verander niet\nGewoon jezelf zijn, alsjeblieft\nGewoon zoals je bent\n\nIn al die tijd heb jij veel meegemaakt\nOndanks alles bleef je trouw\nJe bent m'n vriend, m'n hele leven\nWat zou ik zijn zonder jou?\n\nBlijf zoals ik jou nu ken\nIk hou van jou zoals je bent\nGewoon zoals je bent\nBlijf jezelf, verander niet\nGewoon jezelf zijn alsjeblieft\nGewoon zoals je bent\n\nJe hebt zoveel om van te leren\nToe maar gauw, leer 't me, ik hou van jou\n'K Heb nog zoveel van je te leren\nToe maar gauw, leer 't me, ik hou van jou\n\nBlijf zoals ik jou nu ken\nIk hou van jou zoals je bent\nGewoon zoals je bent\nBlijf jezelf, verander niet\nGewoon jezelf zijn alsjeblieft\nGewoon zoаlѕ je bent",https://youtube.com/watch?v=uF1Q1elnD0o,58235.0,uF1Q1elnD0o,2268.0,292.0
1989,no,Norway,Britt Synnøve Johansen,Venners nærhet,17.0,,8.0,,17.0,30.0,,,,,,,Inge Enoksen,Leiv N. Grøtte,"Venners nærhet\n\nDu søker mine tanker, jeg vet hva du vil si\nMen sa du det du visste, ville tausheten forbli\n\nNår venners nærhet er blitt en trussel\nOg håpefulle smil blir visket bort\nKom da og vekk meg, la oss danse\nSå forblir du min, du er min venn\n\nJeg vet at du er liten, men likevel så stor\nAll verden vil du favne, jeg hilser deg, min bror\n\nNår venners nærhet er blitt en trussel\nOg håpefulle smil blir visket bort\nKom da og vekk meg, la oss danse\nSå forblir du min, du er min venn\n\n(Din stemme den har nådd meg, og jeg slipper deg inn)\nFor det er rom for oss begge, for tanker og for sinn\n\nNår venners nærhet er blitt en trussel\nOg håpefulle smil blir visket bort\nKom da og vekk meg, la oss dаnѕe\nSå forblir du min, du er min venn",https://youtube.com/watch?v=DGIUODWyzD4,44515.0,DGIUODWyzD4,473.0,79.0
